id,name_en,name_ar,facility_type,latitude,longitude,city_id,region_id,region_name_en,google_rating,google_reviews_count,is_saff_accredited
180,ملعب الرحال لكرة القدم,ملعب الرحال لكرة القدم,outdoor_pitch,24.4956666,44.4117305,dawadmi,riyadh_region,Riyadh,4.2,15.0,False
181,ملاعب حديقة حي الديرة,ملاعب حديقة حي الديرة,football_venue,24.4914849,44.3869841,dawadmi,riyadh_region,Riyadh,3.9,21.0,False
182,ملعب كرة مدرسة اليرموك,ملعب كرة مدرسة اليرموك,outdoor_pitch,24.512175,44.3947012,dawadmi,riyadh_region,Riyadh,5.0,1.0,False
183,ملعب ياسر,ملعب ياسر,outdoor_pitch,24.4904136,44.4002004,dawadmi,riyadh_region,Riyadh,4.6,29.0,False
184,ملاعب المملكة لكرة القدم,ملاعب المملكة لكرة القدم,football_venue,24.4829761,44.4204655,dawadmi,riyadh_region,Riyadh,3.6,12.0,False
185,ملعب كرة قدم 4,ملعب كرة قدم 4,outdoor_pitch,24.5431164,44.442983,dawadmi,riyadh_region,Riyadh,3.0,3.0,False
186,Dpadel,Dpadel,football_venue,24.4897856,44.3987853,dawadmi,riyadh_region,Riyadh,4.9,15.0,False
187,صدى الملاعب للرياضة,صدى الملاعب للرياضة,football_venue,24.5019292,44.3877418,dawadmi,riyadh_region,Riyadh,4.4,15.0,False
188,ملعب اسيا الرياضي,ملعب اسيا الرياضي,outdoor_pitch,24.5514664,44.3774115,dawadmi,riyadh_region,Riyadh,4.2,14.0,False
189,ملعب كرة قدم2,ملعب كرة قدم2,outdoor_pitch,24.5514766,44.45841,dawadmi,riyadh_region,Riyadh,5.0,1.0,False
190,الملعب الفرعي لنادي الدرع,الملعب الفرعي لنادي الدرع,football_club,24.5146792,44.4140257,dawadmi,riyadh_region,Riyadh,4.0,4.0,False
191,ملاعب الهيئة العامة للرياضة في الدوادمي,ملاعب الهيئة العامة للرياضة في الدوادمي,football_venue,24.5024787,44.3763401,dawadmi,riyadh_region,Riyadh,5.0,2.0,False
192,ملعب كرة القدم,ملعب كرة القدم,outdoor_pitch,24.5474065,44.4541158,dawadmi,riyadh_region,Riyadh,,,False
193,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,24.5488301,44.4532565,dawadmi,riyadh_region,Riyadh,,,False
194,نادي الدرع الرياضي بمحافظة الدوادمي,نادي الدرع الرياضي بمحافظة الدوادمي,football_club,24.5148256,44.4126085,dawadmi,riyadh_region,Riyadh,4.0,4.0,False
195,نخبة الأبطال,نخبة الأبطال,football_venue,24.5231713,44.4149794,dawadmi,riyadh_region,Riyadh,3.3,33.0,False
196,نادي بالانس النسائي BALANCE GYM,نادي بالانس النسائي BALANCE GYM,football_club,24.5306706,44.4283042,dawadmi,riyadh_region,Riyadh,4.6,254.0,False
197,نادي مصدة الرياضي,نادي مصدة الرياضي,football_club,24.5467523,44.2758894,dawadmi,riyadh_region,Riyadh,4.1,14.0,False
198,ملاعب حديقة العزيزية,ملاعب حديقة العزيزية,football_venue,24.5302262,44.3997401,dawadmi,riyadh_region,Riyadh,3.6,74.0,False
199,Fitness Time -Dawadmi Xpress 16+,Fitness Time -Dawadmi Xpress 16+,football_venue,24.552061,44.456337,dawadmi,riyadh_region,Riyadh,4.2,210.0,False
200,وقت اللياقة XPRESS,وقت اللياقة XPRESS,football_venue,24.5521291,44.4571872,dawadmi,riyadh_region,Riyadh,4.1,525.0,False
201,ملعب,ملعب,outdoor_pitch,24.529988,44.3998232,dawadmi,riyadh_region,Riyadh,4.7,7.0,False
202,أحد مرافق الحديقة الجدارية بمحافظة الدوادمي,أحد مرافق الحديقة الجدارية بمحافظة الدوادمي,football_venue,24.542764,44.442799,dawadmi,riyadh_region,Riyadh,2.5,2.0,False
203,ساحة شعبية ورياضية,ساحة شعبية ورياضية,football_venue,24.502148,44.3766945,dawadmi,riyadh_region,Riyadh,4.0,16.0,False
204,أسواق نخبة المكان الفرع الاول محطه بترولينا,أسواق نخبة المكان الفرع الاول محطه بترولينا,football_venue,24.5209009,44.4187811,dawadmi,riyadh_region,Riyadh,4.6,23.0,False
205,Asayel Padel اصايل بادل,Asayel Padel اصايل بادل,football_venue,24.5469387,44.4467672,dawadmi,riyadh_region,Riyadh,4.3,17.0,False
206,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,25.9059505,45.3736763,majmaah,riyadh_region,Riyadh,4.4,16.0,False
207,ملعب ابو ريان,ملعب ابو ريان,outdoor_pitch,25.9079885,45.3399552,majmaah,riyadh_region,Riyadh,4.0,55.0,False
208,الملعب السداسي,الملعب السداسي,outdoor_pitch,25.8837946,45.3650806,majmaah,riyadh_region,Riyadh,3.8,12.0,False
209,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,25.9463444,45.3601278,majmaah,riyadh_region,Riyadh,3.6,17.0,False
210,نادي الفيحاء Alfaiha Club,نادي الفيحاء Alfaiha Club,football_club,25.909053,45.345053,majmaah,riyadh_region,Riyadh,4.4,129.0,False
211,صالة كرة القدم,صالة كرة القدم,indoor_pitch,25.9081918,45.3716077,majmaah,riyadh_region,Riyadh,4.0,4.0,False
212,النادي الفيصلي السعودي,النادي الفيصلي السعودي,football_club,25.9286264,45.3340105,majmaah,riyadh_region,Riyadh,4.4,423.0,True
213,مركز الرياضات المتعددة ( بيت البادل - كرة قدم ),مركز الرياضات المتعددة ( بيت البادل - كرة قدم ),sports_complex,25.8961196,45.3947267,majmaah,riyadh_region,Riyadh,5.0,4.0,False
214,أكاديمية مسار الفروسية,أكاديمية مسار الفروسية,football_academy,25.9758793,45.3498555,majmaah,riyadh_region,Riyadh,4.3,63.0,False
215,ملعب البلدية,ملعب البلدية,outdoor_pitch,25.9183736,45.3623081,majmaah,riyadh_region,Riyadh,5.0,3.0,False
216,وقت الجسم - BODY TIME,وقت الجسم - BODY TIME,football_venue,25.9017529,45.3544077,majmaah,riyadh_region,Riyadh,3.7,131.0,False
217,مدينة المجمعة الرياضية,مدينة المجمعة الرياضية,sports_complex,25.8864366,45.3670791,majmaah,riyadh_region,Riyadh,4.1,762.0,False
218,صالة الأبعاد الخمسة للياقة البدنية,صالة الأبعاد الخمسة للياقة البدنية,indoor_pitch,25.8955285,45.3600684,majmaah,riyadh_region,Riyadh,3.7,168.0,False
219,بودي تايم - BODY TIME,بودي تايم - BODY TIME,football_venue,25.8720774,45.416187,majmaah,riyadh_region,Riyadh,4.0,29.0,False
220,وقت اللياقة,وقت اللياقة,football_venue,25.8973881,45.356312,majmaah,riyadh_region,Riyadh,4.2,414.0,False
221,نادي الفنون القتالية واكاديمية السباحة,نادي الفنون القتالية واكاديمية السباحة,football_club,25.9282338,45.375319,majmaah,riyadh_region,Riyadh,4.2,31.0,False
222,نادي ليدي سبورت النسائي,نادي ليدي سبورت النسائي,football_club,25.9181087,45.3649228,majmaah,riyadh_region,Riyadh,4.0,42.0,False
223,بيت الشباب بالمجمعة,بيت الشباب بالمجمعة,sports_complex,25.8862016,45.3664152,majmaah,riyadh_region,Riyadh,3.8,61.0,False
224,ملعب البادل بنادي الفيحاء,ملعب البادل بنادي الفيحاء,football_club,25.9083106,45.3462313,majmaah,riyadh_region,Riyadh,5.0,5.0,False
225,سنام بارك,سنام بارك,football_venue,25.8548178,45.3883478,majmaah,riyadh_region,Riyadh,4.7,43.0,False
226,ملعب جوي,ملعب جوي,outdoor_pitch,25.820147,45.404726,majmaah,riyadh_region,Riyadh,3.8,24.0,False
227,ممشى حي المطار,ممشى حي المطار,football_venue,25.9093972,45.3712392,majmaah,riyadh_region,Riyadh,4.2,883.0,False
228,بادل ابو ريان,بادل ابو ريان,football_venue,25.9080981,45.3404849,majmaah,riyadh_region,Riyadh,4.0,12.0,False
229,ملعب,ملعب,outdoor_pitch,25.9185518,45.3776681,majmaah,riyadh_region,Riyadh,4.5,8.0,False
230,ملعب تنس في بيوت الشباب بالمجمعة,ملعب تنس في بيوت الشباب بالمجمعة,outdoor_pitch,25.8858067,45.3660798,majmaah,riyadh_region,Riyadh,3.8,6.0,False
231,ملعب كرة حي الجزيرة,ملعب كرة حي الجزيرة,outdoor_pitch,25.9069644,45.3602173,majmaah,riyadh_region,Riyadh,1.0,1.0,False
232,ملعب واستراحة الواحة المجمعة,ملعب واستراحة الواحة المجمعة,outdoor_pitch,25.8155169,45.4301536,majmaah,riyadh_region,Riyadh,4.7,99.0,False
233,ملعب سطوع,ملعب سطوع,outdoor_pitch,25.931783,45.334902,majmaah,riyadh_region,Riyadh,4.6,25.0,False
234,ملعب حي المطار,ملعب حي المطار,outdoor_pitch,25.914479,45.3851612,majmaah,riyadh_region,Riyadh,2.7,6.0,False
235,Padel Home,Padel Home,football_venue,25.8971592,45.3960007,majmaah,riyadh_region,Riyadh,,,False
236,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,26.3143517,44.7982147,zulfi,riyadh_region,Riyadh,3.0,7.0,False
237,ملعب و استراحة سما,ملعب و استراحة سما,outdoor_pitch,26.3254587,44.8135041,zulfi,riyadh_region,Riyadh,4.4,122.0,False
238,ملعب كرة قدم عام ، حي الصديق,ملعب كرة قدم عام ، حي الصديق,outdoor_pitch,26.2935785,44.822942,zulfi,riyadh_region,Riyadh,3.9,9.0,False
239,ملعب كرة قدم ومضمار للمشي,ملعب كرة قدم ومضمار للمشي,outdoor_pitch,26.3033887,44.8341466,zulfi,riyadh_region,Riyadh,4.0,4.0,False
240,ملاعب النخبة,ملاعب النخبة,football_venue,26.2896842,44.8069973,zulfi,riyadh_region,Riyadh,4.4,85.0,False
241,ملعب رياضي,ملعب رياضي,outdoor_pitch,26.3086549,44.8059797,zulfi,riyadh_region,Riyadh,4.1,34.0,False
242,نادي الزلفي السعودي,نادي الزلفي السعودي,football_club,26.3064956,44.8359642,zulfi,riyadh_region,Riyadh,4.1,309.0,False
243,ملعب التكويش,ملعب التكويش,outdoor_pitch,26.3086285,44.8059921,zulfi,riyadh_region,Riyadh,4.3,4.0,False
244,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,26.3036381,44.8676736,zulfi,riyadh_region,Riyadh,4.0,3.0,False
245,مركز نخبة الاجيال الرياضي,مركز نخبة الاجيال الرياضي,sports_complex,26.2901229,44.8068162,zulfi,riyadh_region,Riyadh,4.2,114.0,False
246,ملعب سمنان,ملعب سمنان,outdoor_pitch,26.2907001,44.8322456,zulfi,riyadh_region,Riyadh,3.1,14.0,False
247,الملعب,الملعب,outdoor_pitch,26.30599,44.8187242,zulfi,riyadh_region,Riyadh,4.5,4.0,False
248,ملعب المنتزه ١,ملعب المنتزه ١,outdoor_pitch,26.3094376,44.8752018,zulfi,riyadh_region,Riyadh,4.4,7.0,False
249,ملعب,ملعب,outdoor_pitch,26.3177507,44.8147713,zulfi,riyadh_region,Riyadh,5.0,3.0,False
250,حديقة المبخرة,حديقة المبخرة,football_venue,26.3098563,44.876899,zulfi,riyadh_region,Riyadh,4.2,195.0,False
251,نادي طويق الرياضي,نادي طويق الرياضي,football_club,26.3396301,44.7856677,zulfi,riyadh_region,Riyadh,4.3,25.0,False
252,ملعب علقه,ملعب علقه,outdoor_pitch,26.3444798,44.7866398,zulfi,riyadh_region,Riyadh,3.5,2.0,False
253,قلعة الترفيه,قلعة الترفيه,football_venue,26.2805307,44.8313968,zulfi,riyadh_region,Riyadh,4.1,149.0,False
254,جزيرة الترفيه,جزيرة الترفيه,football_venue,26.3000324,44.8248915,zulfi,riyadh_region,Riyadh,4.3,185.0,False
255,ملعب كره قدم حي الفاروق,ملعب كره قدم حي الفاروق,outdoor_pitch,26.3088813,44.8216432,zulfi,riyadh_region,Riyadh,,,False
256,نادي الماسة 2,نادي الماسة 2,football_club,26.2945771,44.8044324,zulfi,riyadh_region,Riyadh,4.2,45.0,False
257,حديقة الشروق,حديقة الشروق,football_venue,26.2902167,44.8316133,zulfi,riyadh_region,Riyadh,4.2,68.0,False
258,ملاعب كوبا COPA Football,ملاعب كوبا COPA Football,football_venue,26.4252844,43.8646431,zulfi,riyadh_region,Riyadh,4.5,190.0,False
259,مركز ركن الاخضر الرياضي,مركز ركن الاخضر الرياضي,sports_complex,26.3302924,44.8026136,zulfi,riyadh_region,Riyadh,4.2,24.0,False
260,بادل اللعب بلاند,بادل اللعب بلاند,football_venue,26.2918072,44.8240105,zulfi,riyadh_region,Riyadh,3.8,11.0,False
261,قو فتنس Go Fitness,قو فتنس Go Fitness,football_venue,26.2889707,44.8049612,zulfi,riyadh_region,Riyadh,4.6,615.0,False
262,بادل بلاند,بادل بلاند,football_venue,26.1884843,44.8417201,zulfi,riyadh_region,Riyadh,4.5,23.0,False
263,بادل بلاند حي الصديق,بادل بلاند حي الصديق,football_venue,26.2920871,44.8238092,zulfi,riyadh_region,Riyadh,4.3,10.0,False
264,واجهة اللعب,واجهة اللعب,football_venue,26.291952,44.8239116,zulfi,riyadh_region,Riyadh,3.6,45.0,False
265,ملعب البلدية,ملعب البلدية,outdoor_pitch,25.2599356,45.2654935,shaqra,riyadh_region,Riyadh,3.5,40.0,False
266,نادي الوشم بشقراء,نادي الوشم بشقراء,football_club,25.2340746,45.2427748,shaqra,riyadh_region,Riyadh,4.3,309.0,False
267,ملعب حي الأندلس,ملعب حي الأندلس,outdoor_pitch,25.2086821,45.2321938,shaqra,riyadh_region,Riyadh,4.2,16.0,False
268,ملعب غسلة بالقرائن,ملعب غسلة بالقرائن,outdoor_pitch,25.2183757,45.2910167,shaqra,riyadh_region,Riyadh,4.5,8.0,False
269,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,25.2779782,45.273243,shaqra,riyadh_region,Riyadh,,,False
270,اكاديمية كرة القدم,اكاديمية كرة القدم,football_venue,25.2267319,45.2460478,shaqra,riyadh_region,Riyadh,,,False
271,مركز جميع الأوقات الرياضي,مركز جميع الأوقات الرياضي,sports_complex,25.2276672,45.2427502,shaqra,riyadh_region,Riyadh,4.2,34.0,False
272,نادي عالم الأبطال الرياضي,نادي عالم الأبطال الرياضي,football_club,25.2221102,45.2465005,shaqra,riyadh_region,Riyadh,3.9,120.0,False
273,الملاعب المزروعة,الملاعب المزروعة,football_venue,25.215438,45.2736695,shaqra,riyadh_region,Riyadh,4.5,4.0,False
274,مطل القرائن,مطل القرائن,football_venue,25.2170466,45.2928683,shaqra,riyadh_region,Riyadh,4.5,146.0,False
275,ملعب إدارة التعليم بشقراء,ملعب إدارة التعليم بشقراء,stadium,25.2614833,45.2836433,shaqra,riyadh_region,Riyadh,5.0,1.0,False
276,ملعب جامعة شقراء,ملعب جامعة شقراء,stadium,25.1756208,45.1499134,shaqra,riyadh_region,Riyadh,5.0,1.0,False
277,حديقة الشباب,حديقة الشباب,football_venue,25.2368021,45.2412903,shaqra,riyadh_region,Riyadh,4.1,15.0,False
278,مركز لباقة ولياقة الرياضي النسائي,مركز لباقة ولياقة الرياضي النسائي,sports_complex,25.2367324,45.2469108,shaqra,riyadh_region,Riyadh,4.5,128.0,False
279,نادي فارس غندور للياقة والمساج,نادي فارس غندور للياقة والمساج,football_club,25.2435506,45.2421116,shaqra,riyadh_region,Riyadh,3.6,109.0,False
280,شقراء بادل ارينا,شقراء بادل ارينا,football_venue,25.2359615,45.3153263,shaqra,riyadh_region,Riyadh,5.0,10.0,False
281,ملاعب شباب الوادي ( أكاديمية X5 ),ملاعب شباب الوادي ( أكاديمية X5 ),football_academy,20.457062,44.7555514,wadi_dawasir,riyadh_region,Riyadh,4.4,18.0,False
282,ملعب النخبة,ملعب النخبة,outdoor_pitch,20.4549307,44.8045196,wadi_dawasir,riyadh_region,Riyadh,4.5,19.0,False
283,ملعب النخيل,ملعب النخيل,outdoor_pitch,20.4716024,44.8548785,wadi_dawasir,riyadh_region,Riyadh,4.2,21.0,False
284,ملعب الجوهرة,ملعب الجوهرة,outdoor_pitch,20.3916271,44.8332719,wadi_dawasir,riyadh_region,Riyadh,3.9,37.0,False
285,مدينة الأمير ناصر بن عبدالعزيز الرياضية,مدينة الأمير ناصر بن عبدالعزيز الرياضية,football_venue,20.4328488,44.8817495,wadi_dawasir,riyadh_region,Riyadh,3.9,109.0,False
286,ملعب درة الوادي,ملعب درة الوادي,stadium,20.4333079,44.7399736,wadi_dawasir,riyadh_region,Riyadh,4.1,18.0,False
287,جمعية مبادرون الاجتماعية بالزويراء,جمعية مبادرون الاجتماعية بالزويراء,football_venue,20.4594375,44.8274375,wadi_dawasir,riyadh_region,Riyadh,4.6,15.0,False
288,ملعب كورة قدم,ملعب كورة قدم,outdoor_pitch,20.4550954,44.8039539,wadi_dawasir,riyadh_region,Riyadh,5.0,3.0,False
289,سداسي النورس,سداسي النورس,football_venue,20.4653851,44.7731629,wadi_dawasir,riyadh_region,Riyadh,4.3,7.0,False
290,حديقة الحزم,حديقة الحزم,football_venue,20.4663941,44.7704582,wadi_dawasir,riyadh_region,Riyadh,3.7,307.0,False
291,Red Gym النادي الأحمر,Red Gym النادي الأحمر,football_club,20.4568359,44.8111132,wadi_dawasir,riyadh_region,Riyadh,4.5,154.0,False
292,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,20.4332138,44.7396303,wadi_dawasir,riyadh_region,Riyadh,,,False
293,مركز توقيت اللياقة,مركز توقيت اللياقة,sports_complex,20.4404308,44.7582777,wadi_dawasir,riyadh_region,Riyadh,4.0,35.0,False
294,مركز سيليا الرياضي النسائي,مركز سيليا الرياضي النسائي,sports_complex,20.4724532,44.7869626,wadi_dawasir,riyadh_region,Riyadh,3.7,64.0,False
295,نادي لياقة,نادي لياقة,football_club,20.4445702,44.7544981,wadi_dawasir,riyadh_region,Riyadh,3.3,98.0,False
296,نادي الصحاري,نادي الصحاري,football_club,20.4227319,44.8972057,wadi_dawasir,riyadh_region,Riyadh,4.3,10.0,False
297,ملعب الصالحيه الرياضي,ملعب الصالحيه الرياضي,outdoor_pitch,20.4177998,44.8505551,wadi_dawasir,riyadh_region,Riyadh,5.0,5.0,False
298,وناسة ومرح لترفيه,وناسة ومرح لترفيه,football_venue,20.4551481,44.8233889,wadi_dawasir,riyadh_region,Riyadh,3.6,68.0,False
299,Alhazem garden,Alhazem garden,football_venue,20.4648782,44.7741731,wadi_dawasir,riyadh_region,Riyadh,3.8,75.0,False
300,شركة أبناء محمد بن خلف بن قويد,شركة أبناء محمد بن خلف بن قويد,football_venue,20.4427493,44.8631601,wadi_dawasir,riyadh_region,Riyadh,4.3,177.0,False
301,ملعب الكواكب,ملعب الكواكب,outdoor_pitch,20.4121416,45.3895654,wadi_dawasir,riyadh_region,Riyadh,4.2,17.0,False
302,حديقة الملك فهد - وادي الدواسر - الشرافاء,حديقة الملك فهد - وادي الدواسر - الشرافاء,football_venue,20.4293837,44.9292004,wadi_dawasir,riyadh_region,Riyadh,3.9,223.0,False
303,بوابة وادي الدواسر,بوابة وادي الدواسر,football_venue,20.4311208,44.9378029,wadi_dawasir,riyadh_region,Riyadh,4.3,359.0,False
304,ملعب آل خضاري ️ ️,ملعب آل خضاري ️ ️,outdoor_pitch,20.4550259,44.8040814,wadi_dawasir,riyadh_region,Riyadh,,,False
305,مركز جلسة استرخاء الرياضى,مركز جلسة استرخاء الرياضى,sports_complex,20.4560371,44.814681,wadi_dawasir,riyadh_region,Riyadh,3.7,56.0,False
306,ابطال البادل - بادل,ابطال البادل - بادل,football_venue,20.4566136,44.7549571,wadi_dawasir,riyadh_region,Riyadh,4.2,23.0,False
307,Padel champions,Padel champions,football_venue,20.4565721,44.7549906,wadi_dawasir,riyadh_region,Riyadh,,,False
308,Football field ملعب كورة,Football field ملعب كورة,outdoor_pitch,21.5241452,39.1609657,jeddah,makkah_region,Makkah,4.9,15.0,False
309,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,21.5141687,39.1909612,jeddah,makkah_region,Makkah,4.1,18.0,False
310,ملعب الشاطئ,ملعب الشاطئ,outdoor_pitch,21.5873367,39.1262739,jeddah,makkah_region,Makkah,4.1,743.0,False
311,مركز ساحة التحدي الرياضي,مركز ساحة التحدي الرياضي,sports_complex,21.5393352,39.2211608,jeddah,makkah_region,Makkah,4.3,209.0,False
312,ملعب الحمراء,ملعب الحمراء,outdoor_pitch,21.5391302,39.1650555,jeddah,makkah_region,Makkah,4.6,23.0,False
313,الاكاديمية الاولمبية لكرة القدم,الاكاديمية الاولمبية لكرة القدم,football_venue,21.5008165,39.18161,jeddah,makkah_region,Makkah,4.3,209.0,False
314,ملعب وسط جدة,ملعب وسط جدة,stadium,21.5365691,39.1295822,jeddah,makkah_region,Makkah,4.9,27.0,False
315,ملعب أرامكو لكرة القدم,ملعب أرامكو لكرة القدم,outdoor_pitch,21.547704,39.219985,jeddah,makkah_region,Makkah,4.7,37.0,False
316,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,21.5915866,39.2388725,jeddah,makkah_region,Makkah,4.0,54.0,False
317,ملعب الكعكي,ملعب الكعكي,outdoor_pitch,21.5450576,39.1363772,jeddah,makkah_region,Makkah,4.1,283.0,False
318,ملعب صحاري,ملعب صحاري,outdoor_pitch,21.5249366,39.1748214,jeddah,makkah_region,Makkah,4.0,196.0,False
319,ملعب نادي الإتحاد,ملعب نادي الإتحاد,football_club,21.5433861,39.2130814,jeddah,makkah_region,Makkah,4.6,570.0,False
320,ملعب اللؤلؤة,ملعب اللؤلؤة,outdoor_pitch,21.5689297,39.1718803,jeddah,makkah_region,Makkah,3.8,156.0,False
321,ملعب وأكاديمية فايربول,ملعب وأكاديمية فايربول,football_academy,21.6517696,39.1275357,jeddah,makkah_region,Makkah,4.3,511.0,False
322,ملعب الاجواد,ملعب الاجواد,outdoor_pitch,21.6120231,39.2500624,jeddah,makkah_region,Makkah,4.2,84.0,False
323,ملعب العزيزية,ملعب العزيزية,outdoor_pitch,21.5472246,39.1870086,jeddah,makkah_region,Makkah,4.7,9.0,False
324,الاكاديمية الاسبانية,الاكاديمية الاسبانية,football_venue,21.5746442,39.1724435,jeddah,makkah_region,Makkah,3.9,555.0,False
325,ملعب اكاديمية المواهب لكرة القدم,ملعب اكاديمية المواهب لكرة القدم,outdoor_pitch,21.5976895,39.2064959,jeddah,makkah_region,Makkah,4.3,38.0,False
326,ملعب المدينة,ملعب المدينة,outdoor_pitch,21.5195205,39.1803145,jeddah,makkah_region,Makkah,3.5,58.0,False
327,ملاعب كورة,ملاعب كورة,football_venue,21.5793125,39.2914375,jeddah,makkah_region,Makkah,3.8,108.0,False
328,مدينة الأمير عبدالله الفيصل الرياضية,مدينة الأمير عبدالله الفيصل الرياضية,stadium,21.4467347,39.251753,jeddah,makkah_region,Makkah,4.2,9112.0,False
329,ملعب كرة قدم,ملعب كرة قدم,stadium,21.5347941,39.1906851,jeddah,makkah_region,Makkah,3.2,5.0,False
330,مدينة الملك عبدالله الرياضية,مدينة الملك عبدالله الرياضية,stadium,21.7635437,39.1642468,jeddah,makkah_region,Makkah,4.7,27608.0,False
331,استاد الأمير محمد بن عبدالله الفيصل,استاد الأمير محمد بن عبدالله الفيصل,stadium,21.5633527,39.2189021,jeddah,makkah_region,Makkah,4.3,706.0,False
332,بوابات إلكترونية ٦,بوابات إلكترونية ٦,stadium,21.7633631,39.1627508,jeddah,makkah_region,Makkah,4.6,72.0,False
333,Alinma Stadium,Alinma Stadium,stadium,21.7633394,39.1639648,jeddah,makkah_region,Makkah,4.6,313.0,False
334,اكاديمية رفاق التدريب,اكاديمية رفاق التدريب,football_venue,21.5269233,39.1857208,jeddah,makkah_region,Makkah,4.6,325.0,False
335,أكاديمية النادي الأهلي السعودي لكرة القدم,أكاديمية النادي الأهلي السعودي لكرة القدم,football_academy,21.5583175,39.2188236,jeddah,makkah_region,Makkah,4.3,721.0,False
336,أكاديمية نادي الإتحاد لكرة القدم,أكاديمية نادي الإتحاد لكرة القدم,football_academy,21.540681,39.213124,jeddah,makkah_region,Makkah,4.3,57.0,False
337,أكاديمية O15,أكاديمية O15,football_academy,21.5845248,39.224453,jeddah,makkah_region,Makkah,4.8,489.0,False
338,أكاديمية الصفا لكرة القدم,أكاديمية الصفا لكرة القدم,football_academy,21.5772681,39.203794,jeddah,makkah_region,Makkah,4.1,102.0,False
339,اكاديمية نجوم الماهر الرياضية,اكاديمية نجوم الماهر الرياضية,football_venue,21.5873583,39.1768079,jeddah,makkah_region,Makkah,4.3,210.0,False
340,أكاديمية O15 ( مدارس فرسان العالمية ),أكاديمية O15 ( مدارس فرسان العالمية ),football_academy,21.593086,39.178916,jeddah,makkah_region,Makkah,4.7,350.0,False
341,AL BALAD FC ACADEMY,AL BALAD FC ACADEMY,football_academy,21.5542078,39.1399636,jeddah,makkah_region,Makkah,4.7,30.0,False
342,أكاديمية افق,أكاديمية افق,football_academy,21.5507273,39.1399587,jeddah,makkah_region,Makkah,5.0,30.0,False
343,أكاديمية MVP لكرة القدم,أكاديمية MVP لكرة القدم,football_academy,21.6066215,39.2516903,jeddah,makkah_region,Makkah,4.2,19.0,False
344,أكاديمية النجوم الرياضية,أكاديمية النجوم الرياضية,football_academy,21.57225,39.2009964,jeddah,makkah_region,Makkah,4.5,63.0,False
345,اكاديمية المواهب لكرة القدم,اكاديمية المواهب لكرة القدم,football_venue,21.5492937,39.2510502,jeddah,makkah_region,Makkah,4.0,67.0,False
346,أكاديمية O15,أكاديمية O15,football_academy,21.7471922,39.1351623,jeddah,makkah_region,Makkah,4.7,358.0,False
347,JEDDAH PRO FOOTBALL ACADEMY,JEDDAH PRO FOOTBALL ACADEMY,football_academy,21.6008173,39.1268734,jeddah,makkah_region,Makkah,4.6,68.0,False
348,أكاديمية المجد الرياضية,أكاديمية المجد الرياضية,football_academy,21.7710625,39.1063125,jeddah,makkah_region,Makkah,4.5,285.0,False
349,أكاديمية سمارت,أكاديمية سمارت,football_academy,21.5150574,39.2147015,jeddah,makkah_region,Makkah,4.9,36.0,False
383,YAB Playground,YAB Playground,stadium,21.7010279,39.1024777,jeddah,makkah_region,Makkah,4.6,29.0,False
350,أكاديمية النسور لتعليم وتطوير مهارات كرة القدم .. أكاديمية رياضية تهدف لتنمية وتطوير مهارات كرة القدم,أكاديمية النسور لتعليم وتطوير مهارات كرة القدم .. أكاديمية رياضية تهدف لتنمية وتطوير مهارات كرة القدم,football_academy,21.5136875,39.1909375,jeddah,makkah_region,Makkah,4.0,27.0,False
351,Nujoom Football Club - Manarat,Nujoom Football Club - Manarat,football_club,21.5414392,39.2169902,jeddah,makkah_region,Makkah,5.0,19.0,False
352,اكادمية لافير,اكادمية لافير,football_venue,21.5896164,39.1844756,jeddah,makkah_region,Makkah,5.0,10.0,False
353,نادي النخبة الرياضي,نادي النخبة الرياضي,football_club,21.5131522,39.210879,jeddah,makkah_region,Makkah,5.0,12.0,False
354,اكاديمية تي تونتي سڤن | T27 ACADEMY,اكاديمية تي تونتي سڤن | T27 ACADEMY,football_academy,21.5194949,39.1802062,jeddah,makkah_region,Makkah,5.0,24.0,False
355,نادي سان جدة الرياضي,نادي سان جدة الرياضي,football_club,21.5771943,39.2036394,jeddah,makkah_region,Makkah,4.1,167.0,False
356,القرية الأولمبية,القرية الأولمبية,football_venue,21.5550793,39.1873436,jeddah,makkah_region,Makkah,4.3,407.0,False
357,ملعب الفيصل الرياضي,ملعب الفيصل الرياضي,outdoor_pitch,21.5431182,39.247237,jeddah,makkah_region,Makkah,4.2,54.0,False
358,ملعب نادي السد الرياضي بجدة,ملعب نادي السد الرياضي بجدة,football_club,21.5745566,39.1959622,jeddah,makkah_region,Makkah,4.7,6.0,False
359,ملعب سوكر سيتي,ملعب سوكر سيتي,stadium,21.4746086,39.3611521,jeddah,makkah_region,Makkah,4.0,201.0,False
360,ملاعب الساحه 07 الرياضية - كرة قدم . بادل,ملاعب الساحه 07 الرياضية - كرة قدم . بادل,football_venue,21.58473,39.2639952,jeddah,makkah_region,Makkah,5.0,4.0,False
